@relation 'participant_frames-weka.filters.unsupervised.attribute.Remove-R11,14-weka.filters.unsupervised.attribute.NumericToNominal-R3-weka.filters.unsupervised.attribute.NumericToNominal-R13'

@attribute pos_x numeric
@attribute pos_y numeric
@attribute win {0,1}
@attribute creepScore numeric
@attribute currentGold numeric
@attribute dominionScore numeric
@attribute experience numeric
@attribute goldEarned numeric
@attribute level numeric
@attribute neutralMinionsKilled numeric
@attribute teamScore numeric
@attribute timestamp numeric
@attribute match_id {2756265176,2757139247,2757164302,2757334493,2757344038,2757414373,2757417224,2757609008,2757642400,2758041096,2758738837,2759000499,2759024018,2759132098,2759257697,2759613856,2760780298,2760805828,2760983874,2761203040,2761508815,2761535163,2761581064,2762055944,2762618574,2762672413,2762809550,2762963668,2762970456,2763075278,2763080214,2763103230,2763311679,2763479458,2763723582,2763729769,2764594237,2764635104,2765037739,2765041388,2765190575,2765204302,2765274654,2766198879,2766200653,2766207237,2766245793,2766277226,2766317613,2766512763,2766636847,2766642876,2766660805,2767165103,2767223252,2767314058,2767661638,2767929394,2767953131,2768692833,2768712962,2768730195,2768840944,2768846775,2769543405,2769947436,2773183952,2773245307,2773281606,2773350542,2773785286,2773796546,2774329014,2774345053,2774503426,2775672587,2776231566,2776236159,2776372004,2776479368,2776625098,2777096611,2777113081,2777223671,2777227606,2779807654,2780058562,2780207203,2780486208,2780499000,2780514036,2781020595,2781047893,2781080620,2781359891,2781861999,2781987720,2782092079,2782971556,2842707542}

@data
1103,1180,0,0,1400,0,0,1400,1,0,0,0.055,2766198879
1103,960,1,0,1400,0,0,1400,1,0,0,0.055,2766198879
894,892,1,0,1400,0,0,1400,1,0,0,0.055,2766198879
764,1070,1,0,1400,0,0,1400,1,0,0,0.055,2766198879
854,1248,1,0,1400,0,0,1400,1,0,0,0.055,2766198879
12006,11716,0,0,1400,0,0,1400,1,0,0,0.055,2766198879
12006,11496,0,0,1400,0,0,1400,1,0,0,0.055,2766198879
11797,11428,0,0,1400,0,0,1400,1,0,0,0.055,2766198879
11667,11606,0,0,1400,0,0,1400,1,0,0,0.055,2766198879
6787,6827,0,0,212,0,393,1612,3,0,0,60.084,2766198879
6629,5962,1,0,46,0,393,1446,3,0,0,60.084,2766198879
6365,5954,1,0,352,0,393,1602,3,0,0,60.084,2766198879
6753,6107,1,0,292,0,393,1692,3,0,0,60.084,2766198879
6423,6095,1,0,46,0,393,1446,3,0,0,60.084,2766198879
6495,5498,0,0,2,0,300,1402,3,0,0,60.084,2766198879
7092,6989,0,0,17,0,300,1402,3,0,0,60.084,2766198879
6438,5659,0,0,52,0,300,1402,3,0,0,60.084,2766198879
7279,7006,0,0,2,0,300,1402,3,0,0,60.084,2766198879
5049,5206,0,2,506,0,829,2356,3,0,0,120.113,2766198879
5127,5190,1,1,476,0,916,1876,3,0,0,120.113,2766198879
5520,5014,1,1,788,0,916,2038,3,0,0,120.113,2766198879
5341,5137,1,0,717,0,916,2117,3,0,0,120.113,2766198879
6289,5586,1,4,503,0,916,1903,3,0,0,120.113,2766198879
11497,10989,0,4,81,0,836,2081,3,0,0,120.113,2766198879
6077,5316,0,1,639,0,955,2024,3,0,0,120.113,2766198879
6154,5957,0,1,501,0,806,1851,3,0,0,120.113,2766198879
6495,5933,0,2,522,0,809,1922,3,0,0,120.113,2766198879
4680,4976,0,6,983,0,1374,2833,4,0,0,180.142,2766198879
3586,3375,1,2,300,0,1615,2450,4,0,0,180.142,2766198879
4752,5188,1,7,1366,0,1745,2616,5,0,0,180.142,2766198879
4705,4859,1,0,609,0,1540,2709,4,0,0,180.142,2766198879
5234,4859,1,7,638,0,1510,2388,4,0,0,180.142,2766198879
5347,5885,0,8,623,0,1442,2623,4,0,0,180.142,2766198879
5983,5503,0,2,569,0,1528,2654,4,0,0,180.142,2766198879
11860,11596,0,1,962,0,1478,2312,4,0,0,180.142,2766198879
5643,5567,0,3,1400,0,1583,2800,4,0,0,180.142,2766198879
5486,5980,0,6,1373,0,1925,3223,5,0,0,240.171,2766198879
5609,6105,1,7,763,0,2190,2913,5,0,0,240.171,2766198879
5548,5158,1,8,464,0,2185,2999,5,0,0,240.171,2766198879
5475,5528,1,1,1040,0,2090,3140,5,0,0,240.171,2766198879
5817,6147,1,7,298,0,1877,2748,5,0,0,240.171,2766198879
6535,5951,0,14,1386,0,2165,3386,5,0,0,240.171,2766198879
6401,6115,0,2,1050,0,2190,3135,5,0,0,240.171,2766198879
5823,6320,0,1,302,0,1833,2802,5,0,0,240.171,2766198879
6000,6553,0,6,2016,0,2337,3416,5,0,0,240.171,2766198879
1339,1291,0,9,475,0,2936,4425,6,0,0,300.201,2766198879
7111,6757,1,8,935,0,2907,3535,6,0,0,300.201,2766198879
6468,5970,1,14,1374,0,3420,3909,7,0,0,300.201,2766198879
6787,6857,1,3,474,0,2901,4024,6,0,0,300.201,2766198879
936,1060,1,7,398,0,2871,3448,6,0,0,300.201,2766198879
11368,10797,0,14,411,0,2868,4111,6,0,0,300.201,2766198879
6825,7347,0,2,305,0,2871,3705,6,0,0,300.201,2766198879
6860,6747,0,1,442,0,2699,3342,6,0,0,300.201,2766198879
6805,6858,0,10,2969,0,3319,4369,7,0,0,300.201,2766198879
5093,4621,0,12,975,0,3721,4925,7,0,0,360.23,2766198879
5353,4879,1,8,347,0,3337,3897,7,0,0,360.23,2766198879
1407,1863,1,20,259,0,4239,4444,8,0,0,360.23,2766198879
4814,4786,1,3,484,0,3429,4384,7,0,0,360.23,2766198879
4441,5375,1,9,414,0,3496,4014,7,0,0,360.23,2766198879
7076,6301,0,23,1162,0,3726,4862,7,0,0,360.23,2766198879
6502,5907,0,4,1044,0,3843,4444,7,0,0,360.23,2766198879
10369,10380,0,2,270,0,3476,3970,7,0,0,360.23,2766198879
5899,6026,0,10,316,0,3800,4751,7,0,0,360.23,2766198879
7324,7480,0,18,1751,0,4606,5701,8,0,0,420.259,2766198879
7146,7159,1,10,999,0,4210,4549,8,0,0,420.259,2766198879
7108,7158,1,27,1041,0,5204,5226,9,0,0,420.259,2766198879
7278,6860,1,3,1020,0,4403,4920,8,0,0,420.259,2766198879
8996,8109,1,10,517,0,4217,4450,8,0,0,420.259,2766198879
8408,7715,0,24,1609,0,4553,5309,8,0,0,420.259,2766198879
8305,7600,0,6,1700,0,4767,5100,8,0,0,420.259,2766198879
7337,7863,0,5,24,0,4282,4574,8,0,0,420.259,2766198879
10132,9829,0,12,468,0,4384,5203,8,0,0,420.259,2766198879
5921,5444,0,20,2201,0,5169,6151,9,0,0,480.288,2766198879
5694,5409,1,11,661,0,4845,5011,8,0,0,480.288,2766198879
5799,5490,1,36,1739,0,6139,5924,10,0,0,480.288,2766198879
5167,5053,1,3,1420,0,5090,5320,9,0,0,480.288,2766198879
5304,5518,1,10,336,0,4835,4869,8,0,0,480.288,2766198879
7036,6494,0,26,551,0,5184,5726,9,0,0,480.288,2766198879
6371,6963,0,8,2153,0,5651,5553,9,0,0,480.288,2766198879
6312,6013,0,5,384,0,4697,4934,8,0,0,480.288,2766198879
6075,6354,0,18,962,0,5090,5697,9,0,0,480.288,2766198879
7777,8735,0,22,548,0,6511,7648,10,0,0,540.317,2766198879
8057,8129,1,13,1492,0,6141,5842,10,0,0,540.317,2766198879
6167,5876,1,43,2609,0,7368,6794,11,0,0,540.317,2766198879
7325,8263,1,5,584,0,6537,5984,10,0,0,540.317,2766198879
5932,6436,1,10,285,0,5660,5618,9,0,0,540.317,2766198879
7497,6597,0,26,201,0,5774,6176,9,0,0,540.317,2766198879
7265,7076,0,11,937,0,6854,6337,10,0,0,540.317,2766198879
8508,9251,0,5,39,0,5756,5689,9,0,0,540.317,2766198879
7370,7324,0,21,1135,0,6152,6570,10,0,0,540.317,2766198879
4662,4278,0,22,108,0,6811,8008,10,0,0,600.346,2766198879
6325,5860,1,14,463,0,6992,6313,10,0,0,600.346,2766198879
5958,5874,1,54,3218,0,8347,7403,11,0,0,600.346,2766198879
7101,6475,1,5,429,0,7020,6529,10,0,0,600.346,2766198879
7150,6613,1,12,749,0,6431,6082,10,0,0,600.346,2766198879
7022,6457,0,33,762,0,6577,6737,10,0,0,600.346,2766198879
7017,6208,0,12,1383,0,7657,6783,11,0,0,600.346,2766198879
6942,6433,0,6,416,0,6213,6066,10,0,0,600.346,2766198879
6048,6002,0,27,1671,0,6955,7106,10,0,0,600.346,2766198879
9892,10246,0,22,578,0,7589,8878,11,0,0,660.351,2766198879
9829,9925,1,15,41,0,8435,6991,11,0,0,660.351,2766198879
6496,5999,1,65,4305,0,9803,8490,12,0,0,660.351,2766198879
9925,10157,1,9,1307,0,8462,7407,11,0,0,660.351,2766198879
5906,5632,1,12,552,0,7373,6635,11,0,0,660.351,2766198879
8296,7619,0,37,604,0,7505,7604,11,0,0,660.351,2766198879
7740,8644,0,14,662,0,8788,7497,12,0,0,660.351,2766198879
7672,7949,0,8,1008,0,7342,6658,11,0,0,660.351,2766198879
8085,8322,0,30,737,0,8105,8037,11,0,0,660.351,2766198879
9178,9645,0,25,665,0,8814,9565,12,0,0,720.352,2766198879
9635,10203,1,16,548,0,9285,7498,12,0,0,720.352,2766198879
10011,9536,1,75,5079,0,11185,9264,13,0,0,720.352,2766198879
10070,9136,1,10,1032,0,9657,8232,12,0,0,720.352,2766198879
3447,2775,1,12,162,0,8381,7095,11,0,0,720.352,2766198879
11110,9605,0,38,1131,0,7997,8131,11,0,0,720.352,2766198879
10563,10643,0,16,69,0,9492,8104,12,0,0,720.352,2766198879
5732,5406,0,8,4,0,8046,7204,11,0,0,720.352,2766198879
11225,10593,0,30,237,0,8809,8737,12,0,0,720.352,2766198879
10222,9743,0,27,36,0,9992,10536,13,0,0,780.355,2766198879
10078,10559,1,17,1022,0,10842,7972,13,0,0,780.355,2766198879
1450,1930,1,77,299,0,12023,9714,14,0,0,780.355,2766198879
2222,1959,1,10,350,0,10722,8775,13,0,0,780.355,2766198879
8960,8223,1,14,759,0,9451,7692,12,0,0,780.355,2766198879
10509,10453,0,41,288,0,9422,8988,12,0,0,780.355,2766198879
10573,10321,0,17,901,0,10767,8936,13,0,0,780.355,2766198879
9900,10433,0,9,991,0,9700,8191,12,0,0,780.355,2766198879
11261,10688,0,34,238,0,10149,9538,13,0,0,780.355,2766198879
9742,9739,0,30,938,0,12029,11438,14,0,0,840.385,2766198879
9257,9540,1,17,832,0,11262,8482,13,0,0,840.385,2766198879
9346,9952,1,87,1307,0,14499,10722,15,0,0,840.385,2766198879
946,1160,1,10,490,0,11389,9465,13,0,0,840.385,2766198879
936,1060,1,14,1329,0,10119,8242,13,0,0,840.385,2766198879
10328,9566,0,50,907,0,10444,9607,13,0,0,840.385,2766198879
7676,8090,0,22,56,0,11927,9606,14,0,0,840.385,2766198879
10689,10929,0,9,461,0,10722,8661,13,0,0,840.385,2766198879
7726,7520,0,38,965,0,11427,10205,13,0,0,840.385,2766198879
8645,7837,0,30,1566,0,13235,12066,15,0,0,900.386,2766198879
10068,9644,1,19,1397,0,12871,9047,14,0,0,900.386,2766198879
10316,9388,1,93,2056,0,16024,11471,16,0,0,900.386,2766198879
9774,9290,1,10,200,0,11749,9800,14,0,0,900.386,2766198879
11071,8927,1,14,257,0,11005,8770,13,0,0,900.386,2766198879
11094,9325,0,52,206,0,11149,10006,13,0,0,900.386,2766198879
10829,9401,0,25,522,0,12625,10072,14,0,0,900.386,2766198879
10271,10242,0,11,927,0,11866,9127,14,0,0,900.386,2766198879
10757,9402,0,38,352,0,11918,10592,14,0,0,900.386,2766198879
0,0,0,30,2181,0,14413,12681,15,0,0,960.386,2766198879
0,0,1,22,1273,0,14093,9693,15,0,0,960.386,2766198879
0,0,1,93,2817,0,16990,12252,17,0,0,960.386,2766198879
0,0,1,11,924,0,13036,10524,15,0,0,960.386,2766198879
0,0,1,14,291,0,11283,9124,13,0,0,960.386,2766198879
0,0,0,54,438,0,11528,10238,14,0,0,960.386,2766198879
0,0,0,25,725,0,13004,10275,14,0,0,960.386,2766198879
0,0,0,11,1100,0,12024,9300,14,0,0,960.386,2766198879
0,0,0,40,552,0,12341,10852,14,0,0,960.386,2766198879
1103,1180,0,0,1400,0,0,1400,1,0,0,0.111,2765274654
1103,960,1,0,1400,0,0,1400,1,0,0,0.111,2765274654
894,892,1,0,1400,0,0,1400,1,0,0,0.111,2765274654
764,1070,1,0,1400,0,0,1400,1,0,0,0.111,2765274654
854,1248,1,0,1400,0,0,1400,1,0,0,0.111,2765274654
12006,11716,0,0,1400,0,0,1400,1,0,0,0.111,2765274654
12006,11496,0,0,1400,0,0,1400,1,0,0,0.111,2765274654
11797,11428,0,0,1400,0,0,1400,1,0,0,0.111,2765274654
11667,11606,0,0,1400,0,0,1400,1,0,0,0.111,2765274654
5419,5238,0,0,152,0,300,1402,3,0,0,60.142,2765274654
5723,5458,1,0,155,0,300,1405,3,0,0,60.142,2765274654
5539,4990,1,0,2,0,300,1402,3,0,0,60.142,2765274654
5250,5117,1,0,2,0,300,1402,3,0,0,60.142,2765274654
5429,5149,1,0,154,0,300,1404,3,0,0,60.142,2765274654
6270,6067,0,0,17,0,331,1417,3,0,0,60.142,2765274654
6537,5732,0,0,342,0,331,1642,3,0,0,60.142,2765274654
6013,6061,0,0,137,0,331,1437,3,0,0,60.142,2765274654
6028,6399,0,0,37,0,331,1437,3,0,0,60.142,2765274654
5055,5653,0,5,619,0,768,1869,3,0,0,120.172,2765274654
4930,4687,1,0,540,0,728,1790,3,0,0,120.172,2765274654
5215,5463,1,5,470,0,768,1870,3,0,0,120.172,2765274654
5702,6256,1,0,397,0,768,1797,3,0,0,120.172,2765274654
5334,5701,1,2,573,0,768,1823,3,0,0,120.172,2765274654
6494,5730,0,3,474,0,857,1874,3,0,0,120.172,2765274654
6408,5578,0,1,772,0,857,2072,3,0,0,120.172,2765274654
6531,5906,0,4,603,0,857,1903,3,0,0,120.172,2765274654
6512,5829,0,2,479,0,857,1879,3,0,0,120.172,2765274654
5178,4967,0,9,1149,0,1383,2399,4,0,0,180.202,2765274654
5556,5146,1,1,975,0,1284,2225,4,0,0,180.202,2765274654
4684,5135,1,11,1149,0,1383,2549,4,0,0,180.202,2765274654
4924,5087,1,3,466,0,1268,2236,4,0,0,180.202,2765274654
4996,5487,1,2,1026,0,1383,2276,4,0,0,180.202,2765274654
5536,6185,0,3,185,0,1227,2385,4,0,0,180.202,2765274654
6196,5971,0,3,1201,0,1436,2501,4,0,0,180.202,2765274654
6409,5558,0,9,1119,0,1436,2419,4,0,0,180.202,2765274654
5957,6135,0,6,977,0,1436,2377,4,0,0,180.202,2765274654
6040,5784,0,13,293,0,1893,2843,5,0,0,240.232,2765274654
5727,5610,1,2,1420,0,1841,2670,5,0,0,240.232,2765274654
6043,5587,1,15,1612,0,1940,3012,5,0,0,240.232,2765274654
6133,5938,1,4,493,0,1662,2613,4,0,0,240.232,2765274654
6007,5497,1,4,1462,0,1940,2712,5,0,0,240.232,2765274654
7180,6646,0,4,650,0,1825,2850,5,0,0,240.232,2765274654
7151,6487,0,4,1631,0,1980,2931,5,0,0,240.232,2765274654
6739,7080,0,10,1884,0,2010,3184,5,0,0,240.232,2765274654
7536,7322,0,12,1519,0,2034,2919,5,0,0,240.232,2765274654
2050,2760,0,18,56,0,2380,3306,5,0,0,300.262,2765274654
4804,4372,1,2,1820,0,2382,3070,5,0,0,300.262,2765274654
4541,4747,1,18,2081,0,2481,3481,6,0,0,300.262,2765274654
4881,4791,1,6,525,0,2203,3045,5,0,0,300.262,2765274654
4871,4426,1,5,1877,0,2481,3127,6,0,0,300.262,2765274654
5834,5408,0,10,1192,0,2510,3392,6,0,0,300.262,2765274654
6136,5537,0,4,2061,0,2665,3361,6,0,0,300.262,2765274654
5705,4946,0,12,2414,0,2695,3714,6,0,0,300.262,2765274654
5376,4891,0,23,2173,0,2719,3573,6,0,0,300.262,2765274654
4231,4708,0,21,302,0,3291,4052,7,0,0,360.291,2765274654
6215,5578,1,3,475,0,3133,3775,6,0,0,360.291,2765274654
5933,6226,1,22,3431,0,3873,4831,7,0,0,360.291,2765274654
4110,3993,1,8,822,0,3110,3692,6,0,0,360.291,2765274654
5776,5515,1,5,193,0,3066,3643,6,0,0,360.291,2765274654
11860,11596,0,10,193,0,3228,3843,7,0,0,360.291,2765274654
11018,10221,0,4,22,0,3200,3772,7,0,0,360.291,2765274654
5744,5184,0,14,164,0,3495,4414,7,0,0,360.291,2765274654
6904,6831,0,28,488,0,3613,4088,7,0,0,360.291,2765274654
5130,5358,0,24,773,0,3882,4523,7,0,0,420.322,2765274654
5200,4891,1,6,924,0,3764,4224,7,0,0,420.322,2765274654
5421,5141,1,28,3922,0,4504,5322,8,0,0,420.322,2765274654
5118,4664,1,8,93,0,3491,4043,7,0,0,420.322,2765274654
5431,5044,1,8,644,0,3697,4094,7,0,0,420.322,2765274654
5325,6245,0,11,656,0,3958,4306,7,0,0,420.322,2765274654
6477,5804,0,6,501,0,3968,4251,7,0,0,420.322,2765274654
6819,6233,0,15,643,0,4088,4893,8,0,0,420.322,2765274654
5953,6511,0,38,1064,0,4473,4664,8,0,0,420.322,2765274654
5069,4765,0,29,1349,0,4696,5099,8,0,0,480.354,2765274654
6374,5778,1,7,39,0,4578,4689,8,0,0,480.354,2765274654
1792,1451,1,31,108,0,5144,5808,9,0,0,480.354,2765274654
6031,5305,1,10,712,0,4304,4662,8,0,0,480.354,2765274654
5833,5169,1,15,273,0,4511,4723,8,0,0,480.354,2765274654
5813,5742,0,15,1435,0,4992,5085,8,0,0,480.354,2765274654
5612,5857,0,6,1141,0,5002,4891,8,0,0,480.354,2765274654
10297,9814,0,15,349,0,4540,5349,8,0,0,480.354,2765274654
5890,6015,0,41,1727,0,5471,5327,9,0,0,480.354,2765274654
6317,5994,0,30,2037,0,5763,5787,9,0,0,540.385,2765274654
6075,6348,1,7,503,0,5050,5153,9,0,0,540.385,2765274654
6573,6041,1,37,805,0,6111,6505,9,0,0,540.385,2765274654
6739,6559,1,11,438,0,4777,5138,8,0,0,540.385,2765274654
6758,6266,1,17,761,0,4983,5211,8,0,0,540.385,2765274654
7852,7026,0,18,1868,0,5589,5518,9,0,0,540.385,2765274654
7548,7297,0,7,1543,0,5634,5293,9,0,0,540.385,2765274654
7800,7286,0,17,736,0,5010,5736,8,0,0,540.385,2765274654
7263,7444,0,45,2199,0,6103,5799,9,0,0,540.385,2765274654
6300,6861,0,33,2501,0,6445,6251,10,0,0,600.415,2765274654
7542,6707,1,7,925,0,5733,5575,9,0,0,600.415,2765274654
6639,6631,1,43,1311,0,6793,7011,10,0,0,600.415,2765274654
6853,6990,1,11,858,0,5459,5558,9,0,0,600.415,2765274654
6915,6476,1,24,1310,0,5665,5760,9,0,0,600.415,2765274654
8055,7990,0,20,2311,0,6295,5961,10,0,0,600.415,2765274654
7577,8054,0,7,1953,0,6301,5703,10,0,0,600.415,2765274654
7369,8278,0,17,1141,0,5658,6141,9,0,0,600.415,2765274654
8809,7872,0,54,2773,0,6770,6373,10,0,0,600.415,2765274654
5094,5174,0,36,1235,0,7285,7085,10,0,0,660.445,2765274654
5118,4906,1,8,133,0,6573,6183,10,0,0,660.445,2765274654
2509,2329,1,45,-54,0,7486,7496,11,0,0,660.445,2765274654
5459,5553,1,12,137,0,6322,6037,10,0,0,660.445,2765274654
5406,5804,1,25,557,0,6525,6317,10,0,0,660.445,2765274654
11980,11592,0,20,266,0,7244,6616,10,0,0,660.445,2765274654
4308,4220,0,10,2742,0,8046,6492,11,0,0,660.445,2765274654
5923,5828,0,18,415,0,7025,7190,10,0,0,660.445,2765274654
11860,11596,0,57,3519,0,7572,7119,11,0,0,660.445,2765274654
7128,7335,0,39,768,0,8169,8018,11,0,0,720.476,2765274654
7860,7304,1,9,798,0,7808,6848,11,0,0,720.476,2765274654
7468,6971,1,55,60,0,9459,8710,12,0,0,720.476,2765274654
7295,7057,1,14,993,0,8484,6893,11,0,0,720.476,2765274654
7859,7109,1,27,265,0,7676,7015,11,0,0,720.476,2765274654
6942,6115,0,20,385,0,7941,7035,11,0,0,720.476,2765274654
8587,8140,0,10,353,0,8346,6853,11,0,0,720.476,2765274654
8125,7478,0,18,903,0,8101,7678,11,0,0,720.476,2765274654
7704,7144,0,58,955,0,8338,7555,11,0,0,720.476,2765274654
3779,4545,0,43,338,0,8963,8688,12,0,0,780.506,2765274654
4647,4045,1,9,794,0,8650,7279,12,0,0,780.506,2765274654
3910,4179,1,59,147,0,10169,9197,13,0,0,780.506,2765274654
4277,4564,1,15,416,0,9212,7316,12,0,0,780.506,2765274654
4263,3531,1,29,378,0,8546,7428,11,0,0,780.506,2765274654
4657,5468,0,21,851,0,8845,7501,12,0,0,780.506,2765274654
5408,5240,0,21,1500,0,10689,8000,13,0,0,780.506,2765274654
5686,4804,0,18,319,0,9164,8169,12,0,0,780.506,2765274654
4894,5537,0,61,810,0,8887,8010,12,0,0,780.506,2765274654
8870,9364,0,48,1732,0,10916,10082,13,0,0,840.536,2765274654
2516,2542,1,9,674,0,9812,8124,12,0,0,840.536,2765274654
9158,8916,1,66,1580,0,12122,10630,14,0,0,840.536,2765274654
9237,8781,1,22,1600,0,11164,8500,13,0,0,840.536,2765274654
1788,1498,1,30,151,0,9710,8351,12,0,0,840.536,2765274654
11477,11266,0,21,747,0,9705,7897,12,0,0,840.536,2765274654
9391,8947,0,23,592,0,11225,8442,13,0,0,840.536,2765274654
11437,10530,0,18,550,0,9901,8750,12,0,0,840.536,2765274654
10751,11092,0,61,1209,0,9655,8409,12,0,0,840.536,2765274654
1394,1477,0,48,433,0,11512,10483,14,0,0,900.537,2765274654
9262,8205,1,10,338,0,11411,9038,13,0,0,900.537,2765274654
9342,9216,1,73,2555,0,14209,11605,15,0,0,900.537,2765274654
1867,1651,1,22,242,0,12143,8992,14,0,0,900.537,2765274654
9115,8407,1,32,500,0,11246,8970,13,0,0,900.537,2765274654
9009,8233,0,21,535,0,10979,8485,13,0,0,900.537,2765274654
9348,8461,0,23,1333,0,12141,9183,14,0,0,900.537,2765274654
10505,10087,0,20,241,0,11424,9291,13,0,0,900.537,2765274654
10110,10619,0,68,942,0,11064,9392,13,0,0,900.537,2765274654
7123,7491,0,51,794,0,12747,11444,14,0,0,960.541,2765274654
7554,7141,1,10,949,0,12945,9649,14,0,0,960.541,2765274654
7844,7385,1,79,3286,0,15757,12336,16,0,0,960.541,2765274654
7533,7409,1,28,827,0,13888,9577,15,0,0,960.541,2765274654
7788,7430,1,33,1298,0,12679,9768,14,0,0,960.541,2765274654
5639,5354,0,21,276,0,11387,8826,13,0,0,960.541,2765274654
6675,6051,0,25,487,0,12623,9587,14,0,0,960.541,2765274654
6476,5675,0,24,375,0,12561,9775,14,0,0,960.541,2765274654
5343,5841,0,72,223,0,12047,9923,14,0,0,960.541,2765274654
10514,9192,0,52,387,0,13680,12337,15,0,0,1020.55,2765274654
5533,5164,1,12,1757,0,14295,10457,15,0,0,1020.55,2765274654
10564,8791,1,83,66,0,16646,13116,17,0,0,1020.55,2765274654
5972,5743,1,29,1701,0,15224,10451,16,0,0,1020.55,2765274654
11047,8971,1,35,563,0,13613,10513,15,0,0,1020.55,2765274654
11860,11596,0,21,400,0,12159,9350,14,0,0,1020.55,2765274654
8396,7837,0,30,1098,0,14125,10198,15,0,0,1020.55,2765274654
7631,7536,0,31,979,0,14279,10779,15,0,0,1020.55,2765274654
7856,8230,0,76,983,0,13775,10683,15,0,0,1020.55,2765274654
9336,9734,0,61,1452,0,15560,13402,16,0,0,1080.557,2765274654
10200,9783,1,12,2358,0,16260,11058,16,0,0,1080.557,2765274654
9712,9780,1,93,1245,0,18146,14295,17,0,0,1080.557,2765274654
10932,10058,1,30,982,0,17110,11032,17,0,0,1080.557,2765274654
9606,9809,1,39,1153,0,15494,11403,16,0,0,1080.557,2765274654
7439,6614,0,21,331,0,12459,9681,14,0,0,1080.557,2765274654
8869,8527,0,31,1486,0,14891,10586,16,0,0,1080.557,2765274654
8220,7503,0,35,213,0,15215,11213,16,0,0,1080.557,2765274654
11312,10880,0,81,398,0,14487,11198,15,0,0,1080.557,2765274654
0,0,0,61,1581,0,15811,13531,16,0,0,1140.557,2765274654
0,0,1,12,2595,0,16484,11295,17,0,0,1140.557,2765274654
0,0,1,93,1474,0,18342,14424,17,0,0,1140.557,2765274654
0,0,1,30,1095,0,17321,11145,17,0,0,1140.557,2765274654
0,0,1,39,1282,0,15745,11532,16,0,0,1140.557,2765274654
0,0,0,21,422,0,12542,9772,14,0,0,1140.557,2765274654
0,0,0,31,1576,0,14974,10676,16,0,0,1140.557,2765274654
0,0,0,35,303,0,15298,11303,16,0,0,1140.557,2765274654
0,0,0,81,490,0,15613,11290,16,0,0,1140.557,2765274654
1103,1180,0,0,1400,0,0,1400,1,0,0,0.042,2765204302
1103,960,0,0,1400,0,0,1400,1,0,0,0.042,2765204302
894,892,0,0,1400,0,0,1400,1,0,0,0.042,2765204302
764,1070,0,0,1400,0,0,1400,1,0,0,0.042,2765204302
854,1248,0,0,1400,0,0,1400,1,0,0,0.042,2765204302
12006,11716,1,0,1400,0,0,1400,1,0,0,0.042,2765204302
12006,11496,1,0,1400,0,0,1400,1,0,0,0.042,2765204302
11797,11428,1,0,1400,0,0,1400,1,0,0,0.042,2765204302
11667,11606,1,0,1400,0,0,1400,1,0,0,0.042,2765204302
5808,6397,0,0,2,0,300,1402,3,0,0,60.072,2765204302
6360,6888,0,0,2,0,300,1402,3,0,0,60.072,2765204302
6329,6793,0,0,17,0,300,1402,3,0,0,60.072,2765204302
6561,6453,0,0,2,0,300,1402,3,0,0,60.072,2765204302
6288,5973,0,0,2,0,300,1402,3,0,0,60.072,2765204302
8358,8106,1,0,2,0,300,1402,3,0,0,60.072,2765204302
7467,7574,1,0,2,0,300,1402,3,0,0,60.072,2765204302
7730,7954,1,0,2,0,300,1402,3,0,0,60.072,2765204302
8788,9173,1,0,52,0,300,1402,3,0,0,60.072,2765204302
7705,7005,0,5,98,0,775,1898,3,0,0,120.101,2765204302
6657,6425,0,1,425,0,802,1825,3,0,0,120.101,2765204302
8084,7565,0,0,95,0,775,1830,3,0,0,120.101,2765204302
6878,5995,0,1,445,0,802,1845,3,0,0,120.101,2765204302
7030,6068,0,3,679,0,802,2079,3,0,0,120.101,2765204302
7424,7257,1,4,519,0,858,1919,3,0,0,120.101,2765204302
7675,7035,1,0,609,0,858,2009,3,0,0,120.101,2765204302
7356,7168,1,3,529,0,858,1929,3,0,0,120.101,2765204302
8672,8893,1,0,430,0,716,1780,3,0,0,120.101,2765204302
6209,5924,0,8,575,0,1353,2375,4,0,0,180.132,2765204302
6240,5995,0,3,345,0,1285,2245,4,0,0,180.132,2765204302
6226,5817,0,0,505,0,1353,2240,4,0,0,180.132,2765204302
6534,5656,0,3,522,0,1285,2272,4,0,0,180.132,2765204302
6299,5627,0,5,1116,0,1380,2516,4,0,0,180.132,2765204302
6785,6755,1,7,1080,0,1489,2480,4,0,0,180.132,2765204302
6875,6641,1,2,1117,0,1489,2517,4,0,0,180.132,2765204302
6651,6761,1,5,1008,0,1489,2408,4,0,0,180.132,2765204302
7184,6637,1,2,852,0,1213,2202,4,0,0,180.132,2765204302
5835,5311,0,9,1165,0,2079,2965,5,0,0,240.16,2765204302
5638,5729,0,9,1083,0,1901,2983,5,0,0,240.16,2765204302
5594,5259,0,3,1084,0,1968,2819,5,0,0,240.16,2765204302
5539,5370,0,4,358,0,1821,2758,5,0,0,240.16,2765204302
5350,5382,0,6,657,0,1904,3157,5,0,0,240.16,2765204302
6734,6292,1,8,1756,0,2183,3156,5,0,0,240.16,2765204302
7074,6634,1,4,1673,0,2183,3073,5,0,0,240.16,2765204302
6642,6598,1,12,1612,0,2183,3012,5,0,0,240.16,2765204302
