colPK,pos_x,pos_y,win,currentGold,goldEarned,neutralMinionsKilled
3391,11840,1416,0,291,3241,0
3392,12991,3299,0,241,3491,0
3393,13943,10911,0,435,3985,0
3394,13104,2664,0,818,4368,0
3395,14589,14454,0,500,500,0
3396,13745,5741,0,883,4933,0
3397,14340,14391,0,1781,5831,0
3398,11839,1844,0,816,6649,0
3399,10374,10290,0,254,6937,0
3400,7083,7674,0,466,8749,0
3401,14340,14391,0,1130,10113,0
3402,3148,7543,0,853,10635,0
3403,1103,1180,1,1400,1400,0
3404,7021,6654,1,3888,12388,0
3405,936,1060,1,856,13006,0
3406,3846,4248,1,386,13336,0
3407,6983,6497,1,493,1893,0
3408,9258,10776,1,1522,14472,0
3409,3362,3225,1,121,15021,0
3410,7608,7035,1,53,15903,0
3411,8141,8350,1,838,16688,0
3412,0,0,1,1257,17107,0
3413,5515,5583,1,1010,2410,0
3414,5433,5765,1,1729,3129,0
3415,6791,7367,1,500,3625,0
3416,5261,5646,1,1393,4518,0
3417,6891,6648,1,2000,5125,0
3418,5084,4661,1,2886,6011,0
3419,7128,7498,1,252,6402,0
3420,4728,5493,1,2,1402,0
3421,3521,3436,1,348,7098,0
3422,8271,8751,1,1232,7982,0
3423,8597,8543,1,1987,8737,0
3424,4975,4580,1,1037,9537,0
3425,5697,5891,1,1618,10118,0
3426,9150,9608,1,2545,11045,0
3427,6744,6806,1,3166,11666,0
3428,1103,960,0,1400,1400,0
3429,9457,11173,0,412,9512,0
3430,8954,8533,0,719,10219,0
3431,8541,7749,0,315,10615,0
3432,7465,6527,0,651,2051,0
3433,9420,10653,0,1297,11597,0
3434,8758,8130,0,133,12033,0
3435,6564,5624,0,603,12503,0
3436,6098,5802,0,1304,13204,0
3437,0,0,0,414,13314,0
3438,5889,5283,0,1061,2461,0
3439,5353,4753,0,1502,2902,0
3440,7366,6422,0,1932,3332,0
3441,2662,2033,0,133,4033,0
3442,4981,5274,0,595,4495,0
3443,5416,4840,0,1345,5245,0
3444,7548,6824,0,136,5636,0
3445,5771,5020,0,2,1402,0
3446,7585,7397,0,241,6141,0
3447,9096,8571,0,841,6741,0
3448,7051,6417,0,1509,7409,0
3449,4685,5067,0,1988,7888,0
3450,8899,8253,0,210,8310,0
3451,9068,9353,0,664,8764,0
3452,3318,2676,0,71,9171,0
3453,894,892,1,1400,1400,0
3454,9311,9520,1,248,11188,0
3455,5757,5386,1,309,12099,0
3456,3910,3332,1,662,12452,0
3457,6773,6844,1,838,1988,0
3458,1703,1528,1,886,13576,0
3459,4381,3932,1,1216,13906,0
3460,7402,6917,1,328,14418,0
3461,8284,7542,1,1092,15532,0
3462,0,0,1,1167,15727,0
3463,5452,5401,1,1522,2672,0
3464,5202,5377,1,2072,3222,0
3465,7110,6612,1,2584,3734,0
3466,936,1060,1,869,4319,0
3467,5170,5797,1,912,4962,0
3468,4987,5151,1,1579,5629,0
3469,4369,4538,1,70,6420,0
3470,4222,5264,1,252,1402,0
3471,7644,7391,1,270,6920,0
3472,8328,8260,1,910,7560,0
3473,9177,8907,1,106,8506,0
3474,6036,5525,1,218,9108,0
3475,6120,5756,1,528,9718,0
3476,9685,9974,1,822,10412,0
3477,6725,6978,1,302,10792,0
3478,764,1070,1,1400,1400,0
3479,6700,7526,1,176,11426,0
3480,6695,7389,1,279,11964,0
3481,1374,1307,1,817,12502,0
3482,6393,5868,1,444,1844,0
3483,9947,8759,1,1908,13593,0
3484,2157,2852,1,24,13924,0
3485,10141,9969,1,599,14499,0
3486,1295,1745,1,1313,15213,0
3487,0,0,1,1423,15323,0
3488,5869,5899,1,1077,2477,0
3489,4907,5376,1,237,2922,0
3490,7275,7127,1,725,3410,0
3491,5421,5514,1,181,3781,0
3492,7329,6675,1,1043,4643,0
3493,1634,1517,1,228,5478,0
3494,7087,7078,1,1474,6724,0
3495,4200,5203,1,2,1402,0
3496,1515,2030,1,79,7229,0
3497,9571,9183,1,900,8050,0
3498,9557,8527,1,1059,8659,0
3499,5933,5603,1,535,9385,0
3500,7169,6171,1,596,9896,0
3501,10029,10584,1,426,10296,0
3502,10433,10019,1,526,11096,0
3503,854,1248,1,1400,1400,0
3504,7239,7179,1,360,10760,0
3505,4322,4518,1,198,11398,0
3506,2827,2216,1,139,11774,0
3507,6333,6449,1,253,2003,0
3508,4783,4933,1,393,12818,0
3509,3938,4419,1,723,13148,0
3510,7340,8075,1,1218,13643,0
3511,8166,7884,1,428,14218,0
3512,0,0,1,563,14413,0
3513,5711,5908,1,747,2497,0
3514,936,1060,1,1291,3041,0
3515,6685,7351,1,419,3469,0
3516,4903,5698,1,1286,4336,0
3517,4912,4639,1,1748,4798,0
3518,4893,5112,1,195,5345,0
3519,7465,7028,1,121,6071,0
3520,4918,5259,1,2,1402,0
3521,8064,7563,1,828,6778,0
3522,8167,8578,1,1521,7471,0
3523,5769,6194,1,826,8026,0
3524,6138,5571,1,228,8528,0
3525,5599,5678,1,258,8858,0
3526,9754,10347,1,1154,9754,0
3527,9433,9669,1,15,10415,0
3528,11757,11784,0,1400,1400,0
3529,7766,7072,0,575,9425,0
3530,9230,9655,0,1306,10156,0
3531,4887,5495,0,2139,10989,0
3532,7837,7316,0,436,1836,0
3533,9990,10116,0,-54,11396,0
3534,4152,5177,0,504,11954,0
3535,8869,8144,0,997,12447,0
3536,6189,6121,0,820,12870,0
3537,0,0,0,420,13020,0
3538,6585,5650,0,272,2222,0
3539,6299,6002,0,762,2712,0
3540,7713,8448,0,1198,3148,0
3541,11860,11596,0,1159,3759,0
3542,7449,6890,0,224,4124,0
3543,6854,6766,0,66,4816,0
3544,9466,9702,0,164,5364,0
3545,6784,6396,0,2,1402,0
3546,7452,6731,0,987,6187,0
3547,9822,8825,0,1399,6599,0
3548,8059,8346,0,305,7055,0
3549,5706,5318,0,863,7613,0
3550,6629,6794,0,1303,8053,0
3551,9331,10893,0,281,8431,0
3552,7854,8638,0,97,8947,0
3553,12006,11496,0,1400,1400,0
3554,7664,6938,0,1734,11819,0
3555,5279,5088,0,561,12842,0
3556,4700,4328,0,1270,14050,0
3557,7565,7433,0,446,1846,0
3558,11824,11578,0,391,14706,0
3559,5268,5056,0,1571,15887,0
3560,6574,6609,0,1016,16397,0
3561,6690,5708,0,1177,17058,0
3562,0,0,0,1023,17208,0
3563,6806,6135,0,1013,2413,0
3564,6187,5338,0,1698,3098,0
3565,8435,8084,0,2180,3580,0
3566,6770,6009,0,465,4215,0
3567,6105,5165,0,974,4724,0
3568,6053,5430,0,496,5346,0
3569,8159,7654,0,172,6372,0
3570,6345,5908,0,2,1402,0
3571,5539,6138,0,398,7033,0
3572,9911,9101,0,1061,7696,0
3573,9605,8484,0,1074,8509,0
3574,6202,5400,0,902,9187,0
3575,7096,6260,0,1557,9842,0
3576,11376,11160,0,159,10244,0
3577,8515,7718,0,1130,11215,0
3578,11797,11428,0,1400,1400,0
3579,7293,7328,0,1515,10565,0
3580,5583,5426,0,1539,11389,0
3581,5178,5035,0,1011,12061,0
3582,7513,6780,0,622,2022,0
3583,6946,6450,0,1454,12504,0
3584,4919,5222,0,234,12884,0
3585,8968,8371,0,762,13412,0
3586,5988,5645,0,1212,13862,0
3587,0,0,0,1322,13972,0
3588,6004,5922,0,1052,2452,0
3589,5772,5938,0,694,3094,0
3590,8107,8226,0,1094,3494,0
3591,6136,6374,0,277,3977,0
3592,7873,7081,0,672,4372,0
3593,6024,5481,0,200,4900,0
3594,8180,7483,0,479,5579,0
3595,6573,6654,0,2,1402,0
3596,5640,5981,0,1351,6451,0
3597,9313,9972,0,1792,6892,0
3598,8371,7840,0,755,7625,0
3599,5780,5780,0,1342,8212,0
3600,6989,6278,0,1857,8727,0
3601,10011,10452,0,2385,9255,0
3602,7803,7197,0,916,9966,0
3603,11667,11606,0,1400,1400,0
3604,7239,7179,0,433,10516,0
3605,10197,9673,0,279,11162,0
3606,5086,5321,0,1174,12057,0
3607,7491,6632,0,193,1943,0
3608,9080,10798,0,487,12470,0
3609,4863,5271,0,155,12838,0
3610,7568,7603,0,1131,13814,0
3611,6131,5614,0,1759,14442,0
3612,0,0,0,169,14552,0
3613,5952,5956,0,628,2378,0
3614,6178,5418,0,386,2986,0
3615,8392,7624,0,824,3424,0
3616,6006,6570,0,496,3996,0
3617,9450,9657,0,362,4362,0
3618,5568,5587,0,501,4834,0
3619,7809,7487,0,362,5595,0
3620,6067,6077,0,102,1402,0
3621,5385,5827,0,993,6576,0
3622,10165,9898,0,229,6932,0
3623,8424,7738,0,822,7705,0
3624,5864,4973,0,738,8471,0
3625,6875,6355,0,430,9013,0
3626,9380,9918,0,650,9583,0
3627,9463,9851,0,27,10110,0
3628,1103,1180,1,1400,1400,0
3629,4592,4860,1,705,9705,0
3630,0,0,1,1406,10406,0
3631,6372,6812,1,604,2004,0
3632,6464,6927,1,979,2379,0
3633,6821,6942,1,662,2862,0
3634,6842,6224,1,1070,3270,0
3635,5104,4852,1,1527,3727,0
3636,2521,2377,1,33,4133,0
3637,4722,4372,1,414,4514,0
3638,6877,5845,1,1351,5451,0
3639,7080,6524,1,2,1402,0
3640,6249,5574,1,1806,5906,0
3641,5464,4817,1,342,6442,0
3642,2358,1845,1,330,6830,0
3643,6493,5770,1,1123,7623,0
3644,9627,8493,1,1274,8274,0
3645,3833,4866,1,659,8659,0
3646,10186,10734,1,315,9315,0
3647,1103,960,1,1400,1400,0
3648,4547,4906,1,751,10786,0
3649,0,0,1,1561,11596,0
3650,6779,7230,1,433,1833,0
3651,6000,6560,1,946,2346,0
3652,6636,7280,1,400,2850,0
3653,6590,7062,1,968,3418,0
3654,5010,5564,1,357,3892,0
3655,4682,4979,1,920,4455,0
3656,3997,4109,1,385,4985,0
3657,6391,6009,1,1278,5878,0
3658,6455,7038,1,2,1402,0
3659,5920,5512,1,1816,6416,0
3660,4882,4269,1,2401,7001,0
3661,3158,3785,1,382,7382,0
3662,5939,5940,1,437,7837,0
3663,7886,8712,1,1379,8779,0
3664,4161,3801,1,649,9334,0
3665,9679,10542,1,153,10188,0
3666,894,892,1,1400,1400,0
3667,4769,5274,1,328,10918,0
3668,0,0,1,259,11909,0
3669,7209,6486,1,497,1897,0
3670,6221,6753,1,946,2346,0
3671,6889,6812,1,569,3019,0
3672,8033,7054,1,1013,3463,0
3673,4918,4567,1,290,4390,0
3674,4756,4984,1,754,4854,0
3675,3416,2660,1,174,5274,0
3676,5863,6410,1,1051,6151,0
3677,6513,6581,1,52,1452,0
3678,7320,6323,1,1647,6747,0
3679,5554,5080,1,209,7109,0
3680,4797,5232,1,792,7692,0
3681,6544,5598,1,1322,8222,0
3682,2568,1940,1,277,9077,0
3683,3947,4872,1,662,9462,0
3684,10399,10815,1,1637,10437,0
3685,764,1070,1,1400,1400,0
3686,5877,5835,1,743,10193,0
3687,0,0,1,1681,11131,0
3688,7716,7036,1,833,2233,0
3689,6880,7120,1,554,2654,0
3690,7147,6640,1,586,3286,0
3691,6940,6612,1,1043,3743,0
3692,2612,1943,1,210,4210,0
3693,5201,5011,1,615,4615,0
3694,4610,3805,1,1011,5011,0
3695,6313,5861,1,2029,6029,0
3696,6669,6527,1,262,1662,0
3697,6228,6454,1,2494,6494,0
3698,5186,4557,1,3143,7143,0
3699,3763,4035,1,433,7533,0
3700,6163,5426,1,1042,8142,0
3701,8081,7877,1,1764,8864,0
3702,5151,4737,1,1245,9245,0
3703,7528,7199,1,358,9808,0
3704,854,1248,1,1400,1400,0
3705,6074,5648,1,322,11172,0
3706,0,0,1,1388,12238,0
3707,7255,7709,1,668,1868,0
3708,4459,5119,1,139,2389,0
3709,7237,6647,1,971,3221,0
3710,6621,6870,1,1432,3682,0
3711,4535,4762,1,164,4114,0
3712,4664,4924,1,654,4604,0
3713,3282,3746,1,346,4996,0
3714,5879,6493,1,1659,6309,0
3715,6399,6973,1,232,1432,0
3716,6093,6644,1,2106,6756,0
3717,7009,7359,1,540,7390,0
3718,1666,2271,1,33,7758,0
3719,6039,6466,1,589,8314,0
3720,7578,8508,1,1520,9245,0
3721,3727,4192,1,806,9631,0
3722,9327,9723,1,1972,10797,0
3723,12006,11716,0,1400,1400,0
3724,5734,5805,0,1532,9832,0
3725,0,0,0,1943,10243,0
3726,8458,8991,0,94,1844,0
3727,6617,7433,0,597,2347,0
3728,8713,7859,0,1066,2816,0
3729,8037,7429,0,1545,3295,0
3730,6337,6868,0,113,3763,0
3731,5203,6218,0,565,4215,0
3732,3624,4554,0,1350,5000,0
3733,6963,7122,0,340,5390,0
3734,7578,8055,0,52,1402,0
3735,6856,7448,0,788,5838,0
3736,6638,7218,0,169,6269,0
3737,4319,4773,0,995,7095,0
3738,6180,6639,0,1407,7507,0
3739,9865,9169,0,611,8111,0
3740,3825,4813,0,1134,8634,0
3741,9805,10160,0,975,9275,0
3742,12006,11496,0,1400,1400,0
3743,4495,5541,0,1579,11879,0
3744,0,0,0,1440,12370,0
3745,7899,8114,0,929,2179,0
3746,6849,6957,0,1655,2905,0
3747,7342,6835,0,2285,3535,0
3748,7638,7415,0,371,3971,0
3749,6694,7298,0,112,4662,0
3750,5462,6114,0,577,5127,0
3751,4609,4892,0,1825,6375,0
3752,6545,7235,0,624,6824,0
3753,7714,7901,0,154,1404,0
3754,6530,6932,0,1262,7462,0
3755,5627,6225,0,193,7893,0
3756,4376,4832,0,1056,8756,0
3757,7428,6769,0,1525,9225,0
3758,9172,9200,0,583,9783,0
3759,4247,5081,0,1300,10500,0
3760,10150,10270,0,1021,11321,0
3761,11797,11428,0,1400,1400,0
3762,5754,6407,0,1122,11557,0
3763,0,0,0,392,11892,0
3764,7691,7072,0,578,1928,0
3765,6929,7139,0,1344,2694,0
3766,7774,7192,0,1993,3343,0
3767,8197,7785,0,870,3770,0
3768,8409,8006,0,353,4438,0
3769,5971,5709,0,893,4978,0
3770,5350,5168,0,1642,5727,0
3771,7303,6879,0,957,6142,0
3772,7813,7335,0,52,1402,0
3773,7035,6807,0,1407,6592,0
3774,6406,5840,0,2163,7348,0
3775,4700,4511,0,3057,8242,0
3776,6419,6020,0,1806,8706,0
3777,8997,8557,0,859,9259,0
3778,4559,4984,0,1786,10186,0
3779,9776,9983,0,336,10771,0
3780,11667,11606,0,1400,1400,0
3781,6507,6057,0,1349,11599,0
3782,0,0,0,1680,11930,0
3783,8182,7461,0,292,1992,0
3784,7042,7476,0,464,2464,0
3785,7868,7292,0,1196,3196,0
3786,7574,7684,0,1688,3688,0
3787,6019,5573,0,2577,4577,0
3788,5966,5768,0,3274,5274,0
3789,4530,4618,0,4085,6085,0
3790,7444,7162,0,597,6572,0
3791,10285,10723,0,5,1405,0
3792,5765,4820,0,1172,7147,0
3793,5994,5931,0,654,7854,0
3794,11860,11596,0,1260,8460,0
3795,6912,6753,0,360,8860,0
3796,9376,9061,0,546,9396,0
3797,4591,5117,0,1200,10050,0
3798,10150,9867,0,602,10852,0
3799,1103,1180,1,1400,1400,0
3800,3312,3594,1,910,9810,0
3801,1106,1257,1,1470,10370,0
3802,0,0,1,1592,10492,0
3803,5178,5209,1,567,1967,0
3804,5714,6213,1,997,2397,0
3805,6396,6750,1,564,2814,0
3806,2878,3232,1,306,3306,0
3807,5007,4793,1,716,3716,0
3808,6925,6576,1,1287,4287,0
3809,4445,4678,1,1692,4692,0
3810,8443,8381,1,2635,5635,0
3811,6148,5742,1,7,1407,0
3812,4621,4711,1,150,6150,0
3813,7148,7643,1,632,6632,0
3814,4597,4166,1,1137,7137,0
3815,9753,9134,1,2127,8127,0
3816,4487,4442,1,2517,8517,0
3817,6624,6325,1,2942,8942,0
3818,4585,5402,1,525,9425,0
3819,1103,960,0,1400,1400,0
3820,3723,4101,0,463,11383,0
3821,2710,2461,0,870,11791,0
3822,0,0,0,904,11912,0
3823,5368,5333,0,447,1772,0
3824,4443,4780,0,1237,2562,0
3825,5994,6253,0,1995,3320,0
3826,5699,5239,0,573,3748,0
3827,936,1060,0,301,4276,0
3828,6798,7289,0,696,5004,0
3829,3419,2770,0,409,5517,0
3830,4015,4376,0,396,6004,0
3831,5973,6236,0,77,1402,0
3832,4241,3533,0,1162,6770,0
3833,7352,7623,0,672,7580,0
3834,4568,4390,0,1319,8227,0
3835,9817,8762,0,154,9162,0
3836,4560,4670,0,546,9554,0
3837,6785,6269,0,974,9982,0
3838,3891,3949,0,1281,11002,0
3839,894,892,0,1400,1400,0
3840,3331,4296,0,975,11615,0
3841,3701,4485,0,86,12126,0
3842,0,0,0,148,12248,0
3843,4912,5556,0,602,1852,0
3844,1574,1422,0,209,2309,0
3845,6369,6461,0,902,3002,0
3846,6288,6000,0,136,3586,0
3847,3010,2337,0,85,4135,0
3848,6787,6589,0,1230,5280,0
3849,4443,5223,0,314,5864,0
3850,7626,7715,0,1196,6746,0
3851,5953,6425,0,162,1412,0
3852,3315,2718,0,577,7227,0
3853,5339,5633,0,663,8113,0
3854,4204,5020,0,923,8823,0
3855,9528,8672,0,1671,9571,0
3856,4695,5164,0,503,10043,0
3857,6062,6569,0,1031,10571,0
3858,5597,5663,0,465,11105,0
3859,764,1070,0,1400,1400,0
3860,9990,9235,0,180,9780,0
3861,2924,3758,0,649,10249,0
3862,0,0,0,770,10370,0
3863,4708,5462,0,411,1811,0
3864,936,1060,0,149,2299,0
3865,6260,5397,0,675,2825,0
3866,4698,5565,0,1080,3230,0
3867,1203,1272,0,71,3621,0
3868,2372,1836,0,31,4331,0
3869,5614,4958,0,456,4756,0
3870,7600,7618,0,628,5378,0
3871,5444,5397,0,2,1402,0
3872,1138,1611,0,224,5874,0
3873,7352,7313,0,778,6578,0
3874,2258,1697,0,360,6960,0
3875,10796,9209,0,1198,7798,0
3876,4212,5195,0,269,8169,0
3877,7445,6674,0,752,8652,0
3878,5468,5345,0,988,9338,0
3879,854,1248,0,1400,1400,0
3880,3762,4524,0,1517,10417,0
3881,2656,2651,0,926,10926,0
3882,0,0,0,1047,11047,0
3883,5193,5326,0,420,1820,0
3884,4888,4731,0,849,2249,0
3885,6410,6814,0,1333,2733,0
3886,5525,5413,0,1749,3149,0
3887,4787,4777,0,2189,3589,0
3888,936,1060,0,97,4197,0
3889,5159,4936,0,611,4711,0
3890,7485,7032,0,708,5408,0
3891,5516,5427,0,2,1402,0
3892,3777,4138,0,429,5979,0
3893,7678,7864,0,1192,6742,0
3894,4839,4612,0,581,7281,0
3895,8886,8151,0,708,8208,0
3896,5073,4787,0,623,8623,0
3897,6995,6082,0,1140,9140,0
3898,5826,5846,0,1074,9974,0
3899,12006,11716,0,1400,1400,0
3900,5066,4448,0,422,10922,0
3901,3330,2758,0,939,11439,0
3902,0,0,0,1386,11886,0
3903,6366,5845,0,427,1827,0
3904,5583,5117,0,587,2422,0
3905,11860,11596,0,411,2861,0
3906,6416,5591,0,1259,3709,0
3907,6135,5202,0,1769,4219,0
3908,10013,9508,0,294,4644,0
3909,5862,5122,0,1163,5513,0
3910,9377,8570,0,379,6079,0
3911,6716,6602,0,2,1402,0
3912,5298,4735,0,1304,7004,0
3913,5601,4911,0,285,7485,0
3914,7816,7105,0,786,7986,0
3915,10909,9497,0,631,8681,0
3916,6388,5716,0,1196,9246,0
3917,7472,7036,0,1576,9626,0
3918,3274,2632,0,852,10452,0
3919,12006,11496,1,1400,1400,0
3920,4362,5035,1,623,10723,0
3921,2668,3023,1,1435,11535,0
3922,0,0,1,1862,12022,0
3923,6355,6340,1,338,2013,0
3924,4838,5400,1,973,2648,0
3925,6261,5571,1,652,3077,0
3926,5906,6279,1,1199,3624,0
3927,5462,5707,1,1697,4122,0
3928,7928,7312,1,2455,4880,0
3929,6014,5817,1,372,5432,0
3930,4983,5719,1,470,6195,0
3931,6869,6390,1,27,1402,0
3932,4798,5257,1,1004,6729,0
3933,8576,8185,1,1477,7202,0
3934,5423,6214,1,243,7753,0
3935,9594,8638,1,910,8420,0
3936,6198,5871,1,487,8787,0
3937,7231,7133,1,1069,9369,0
3938,1284,1535,1,142,10242,0
3939,11797,11428,1,1400,1400,0
3940,5093,5296,1,827,10577,0
3941,2535,2950,1,1562,11312,0
3942,0,0,1,2099,11849,0
3943,6299,6667,1,494,1894,0
3944,5927,6287,1,907,2307,0
3945,6931,7022,1,479,2679,0
3946,6365,5872,1,1207,3407,0
3947,6607,6400,1,271,3921,0
3948,10418,9572,1,311,4361,0
3949,6004,6029,1,823,4873,0
3950,6420,6895,1,697,5447,0
3951,6974,6759,1,2,1402,0
3952,5190,4937,1,1626,6376,0
3953,5445,5655,1,80,6830,0
3954,5891,5730,1,802,7552,0
3955,9328,9102,1,48,8098,0
3956,6034,5906,1,460,8510,0
3957,7443,6607,1,1041,9091,0
3958,2111,3153,1,934,9934,0
3959,11667,11606,1,1400,1400,0
3960,4655,5180,1,206,10306,0
3961,3205,2999,1,760,10860,0
3962,0,0,1,331,11281,0
3963,6829,6344,1,507,1842,0
3964,5772,5335,1,1141,2476,0
3965,7560,6838,1,1552,2887,0
3966,5556,6277,1,2072,3407,0
3967,6106,5546,1,2674,4009,0
3968,9899,10365,1,202,4402,0
3969,5816,5560,1,809,5009,0
3970,11327,11273,1,418,5718,0
3971,6882,6335,1,67,1402,0
3972,4462,3891,1,989,6289,0
3973,6024,5131,1,760,6860,0
3974,6061,5475,1,875,7410,0
3975,10539,9800,1,358,7808,0
3976,5279,6293,1,1070,8520,0
3977,6439,5752,1,1600,9050,0
3978,4086,3190,1,2496,9946,0
3979,1103,1180,1,1400,1400,0
3980,9041,9020,1,1150,11650,0
3981,9094,9903,1,192,12292,0
3982,4187,5153,1,522,12622,0
3983,7312,7291,1,350,2200,0
3984,5269,5226,1,1046,13146,0
3985,6419,6108,1,210,13610,0
3986,5556,6298,1,590,13990,0
3987,0,0,1,1216,14616,0
3988,3646,2989,1,358,2758,0
3989,6342,6939,1,1020,3420,0
3990,5218,5538,1,598,4173,0
3991,4749,4736,1,1062,4637,0
3992,6513,6953,1,398,5148,0
3993,8053,8499,1,726,6426,0
3994,6736,6790,1,827,6927,0
3995,6770,7255,1,462,1662,0
3996,5204,5577,1,464,7364,0
3997,9558,9164,1,313,8013,0
3998,7644,7186,1,1018,8718,0
3999,5257,5626,1,696,9196,0
4000,9441,8765,1,79,9829,0
4001,7781,8397,1,451,10201,0
4002,6433,6119,1,412,10912,0
4003,1103,960,0,1400,1400,0
4004,9259,8795,0,2116,9816,0
4005,8993,8365,0,2795,10495,0
4006,936,1060,0,1391,10991,0
4007,7434,7341,0,588,1988,0
4008,5103,5029,0,581,11381,0
4009,7647,7532,0,1238,12038,0
4010,5405,5056,0,969,12369,0
4011,0,0,0,1477,12877,0
4012,2991,3520,0,205,2405,0
4013,6420,6462,0,710,2910,0
4014,5133,5072,0,438,3638,0
4015,2446,1884,0,330,4030,0
4016,7324,6299,0,913,4613,0
4017,6137,6607,0,579,5399,0
4018,5495,6002,0,1042,5862,0
4019,6364,6684,0,18,1418,0
4020,5874,5555,0,714,6234,0
4021,6110,5491,0,1251,6771,0
4022,1157,1352,0,217,7217,0
4023,6466,6075,0,339,7739,0
4024,7546,7423,0,414,8114,0
4025,7041,6681,0,906,8606,0
4026,6544,6842,0,1460,9160,0
4027,894,892,0,1400,1400,0
4028,9558,8559,0,3906,11751,0
4029,8304,8174,0,4778,12623,0
4030,3717,3503,0,1139,12999,0
4031,7666,6785,0,883,2233,0
4032,4684,4536,0,1675,13535,0
4033,6146,5337,0,654,14014,0
4034,5422,4900,0,226,14436,0
4035,0,0,0,624,14874,0
4036,5614,4879,0,515,2615,0
4037,6548,6159,0,1019,3119,0
4038,5661,5113,0,168,3828,0
4039,4824,4387,0,597,4257,0
4040,6820,6140,0,391,4836,0
4041,8742,9120,0,565,5760,0
4042,5821,4812,0,1192,6387,0
4043,7009,6624,0,67,1417,0
4044,5646,5220,0,1877,7072,0
4045,5536,5322,0,2471,7666,0
4046,7437,6531,0,2369,8479,0
4047,4936,4213,0,1257,9102,0
4048,7354,6731,0,1881,9726,0
4049,7194,6424,0,2514,10359,0
4050,7032,6808,0,3322,11167,0
4051,764,1070,0,1400,1400,0
4052,8500,8763,0,387,11820,0
4053,9216,8190,0,420,12343,0
4054,4405,4632,0,400,12673,0
4055,7608,7206,0,669,2019,0
4056,5391,4818,0,899,13172,0
4057,3632,3768,0,282,13805,0
4058,5872,5302,0,613,14136,0
4059,0,0,0,812,14515,0
4060,2254,2569,0,190,2415,0
4061,6409,6935,0,1042,3267,0
4062,5083,5687,0,525,3875,0
4063,3647,3619,0,177,4277,0
4064,6603,6598,0,1320,5420,0
4065,6358,6991,0,461,5961,0
4066,6280,5725,0,1119,6619,0
4067,6541,7200,0,87,1437,0
4068,3792,4620,0,371,7421,0
4069,8950,9502,0,159,8009,0
4070,7683,7536,0,289,8472,0
4071,6999,5996,0,227,9110,0
4072,7231,7118,0,1075,9958,0
4073,1132,1389,0,224,10407,0
4074,5357,4949,0,906,11089,0
4075,854,1248,0,1400,1400,0
4076,7972,7052,0,1311,10711,0
4077,8494,8942,0,1042,11272,0
4078,3574,3130,0,68,11648,0
4079,6495,7134,0,798,2198,0
4080,4378,4310,0,603,12183,0
4081,9058,8396,0,1313,12893,0
4082,1910,2300,0,793,13223,0
4083,0,0,0,1421,13871,0
4084,5300,4841,0,349,2549,0
4085,6491,7315,0,445,3080,0
4086,6101,5366,0,577,3612,0
4087,3628,3298,0,351,4051,0
4088,6551,6176,0,1008,4708,0
4089,8128,8202,0,1745,5445,0
4090,5889,5256,0,732,5932,0
4091,6956,6796,0,17,1417,0
4092,5231,5197,0,348,6383,0
4093,5891,5325,0,965,7000,0
4094,7665,6937,0,1641,7676,0
4095,6059,5495,0,818,8368,0
4096,5170,4627,0,292,8942,0
4097,7630,6999,0,939,9589,0
4098,6391,6545,0,804,10204,0
4099,12006,11716,0,1400,1400,0
4100,8523,8278,0,414,10464,0
4101,8916,8317,0,470,10920,0
4102,5369,5245,0,1206,11656,0
4103,11860,11596,0,388,1788,0
4104,4964,5085,0,1640,12090,0
4105,9444,9044,0,2322,12772,0
4106,3478,3055,0,3152,13602,0
4107,0,0,0,1457,14307,0
4108,5731,5298,0,1062,2762,0
4109,7972,7601,0,917,3117,0
4110,6950,6120,0,481,3781,0
4111,5900,4956,0,1260,4560,0
4112,7631,7129,0,396,4896,0
4113,11860,11596,0,897,5397,0
4114,5884,4996,0,848,5948,0
4115,7182,7490,0,12,1412,0
4116,6770,5835,0,291,6391,0
4117,6784,7698,0,909,7009,0
4118,7483,7056,0,1590,7690,0
4119,7169,6255,0,49,8349,0
4120,8261,7520,0,515,8815,0
4121,7667,7834,0,542,9242,0
4122,9070,8088,0,1193,9893,0
4123,12006,11496,1,1400,1400,0
4124,8623,8799,1,181,11631,0
4125,9636,8673,1,755,12205,0
4126,11414,11461,1,923,12663,0
4127,11336,11270,1,417,1967,0
4128,5644,5638,1,525,13215,0
4129,9522,10170,1,247,13787,0
4130,3344,2738,1,1490,15030,0
4131,0,0,1,2273,15933,0
4132,6095,5278,1,609,2559,0
4133,7040,7122,1,511,2961,0
4134,6508,6096,1,1465,3915,0
4135,5342,5391,1,1985,4435,0
4136,8065,7405,1,2506,4956,0
4137,8707,8341,1,852,5902,0
4138,6579,5545,1,1640,6690,0
4139,7369,7327,1,312,1562,0
4140,7227,6293,1,318,7218,0
4141,6699,6169,1,389,7639,0
4142,7859,7509,1,1212,8462,0
4143,6811,6593,1,459,9009,0
4144,8492,8357,1,47,9397,0
4145,7909,8281,1,743,10093,0
4146,6056,6186,1,541,11191,0
4147,11797,11428,1,1400,1400,0
4148,9259,8795,1,812,11562,0
4149,9957,9190,1,1153,11903,0
4150,5627,5626,1,1997,12747,0
4151,8109,8129,1,124,1824,0
4152,4619,5312,1,2460,13210,0
4153,9348,9462,1,3255,14005,0
4154,2874,3437,1,4046,14796,0
